"id","name","viirs_bm_mean","viirs_bm_sum","viirs_bm_syr_mean","viirs_bm_syr_sum","viirs_bm_lbn_mean","viirs_bm_lbn_sum","year","month","date","buffer"
2,"Al Aridah",1.28746008872986,50.1755676269531,0.0154740726575255,0.105098269879818,1.55591952800751,50.0704689025879,2022,7,2022-07-01,2000
3,"Al Abbudiyah",10.0565414428711,726.987182617188,7.2032036781311,293.941070556641,13.7549247741699,433.046112060547,2022,7,2022-07-01,2000
4,"Al Buqayaa",3.32901000976562,240.697052001953,2.94284701347351,122.015975952148,3.84815716743469,118.681076049805,2022,7,2022-07-01,2000
5,"Al Qaa",3.73769569396973,269.333862304688,1.60859167575836,58.4981880187988,5.90696716308594,210.835678100586,2022,7,2022-07-01,2000
6,"Matraba",3.12368202209473,225.97477722168,3.24292063713074,93.6270141601562,3.04449033737183,132.347763061523,2022,7,2022-07-01,2000
1,"Al Masnaa",49.8160171508789,3560.28125,69.6454849243164,3354.85791015625,8.81717109680176,205.423370361328,2012,8,2012-08-01,2000
2,"Al Aridah",7.34025049209595,286.068084716797,6.10607624053955,41.4718246459961,7.60072946548462,244.596267700195,2012,8,2012-08-01,2000
3,"Al Abbudiyah",19.9101963043213,1439.3076171875,24.6160335540771,1004.50628662109,13.8106756210327,434.801300048828,2012,8,2012-08-01,2000
4,"Al Buqayaa",12.352686882019,893.135009765625,16.7215785980225,693.308166503906,6.47925472259521,199.826797485352,2012,8,2012-08-01,2000
5,"Al Qaa",3.59399628639221,258.979064941406,3.24118828773499,117.869338989258,3.95346021652222,141.109710693359,2012,8,2012-08-01,2000
6,"Matraba",15.8736696243286,1148.33996582031,23.9416999816895,691.225646972656,10.5153293609619,457.114379882812,2012,8,2012-08-01,2000
1,"Al Masnaa",32.817008972168,2345.38598632812,46.2224998474121,2226.56103515625,5.10020446777344,118.825088500977,2013,8,2013-08-01,2000
2,"Al Aridah",8.23491096496582,320.935241699219,8.04672908782959,54.6525344848633,8.27462673187256,266.282684326172,2013,8,2013-08-01,2000
3,"Al Abbudiyah",26.3008365631104,1901.28686523438,24.9616146087646,1018.6083984375,28.0366802215576,882.678405761719,2013,8,2013-08-01,2000
4,"Al Buqayaa",14.5600805282593,1052.73596191406,18.6243629455566,772.201171875,9.09615802764893,280.534759521484,2013,8,2013-08-01,2000
5,"Al Qaa",3.35195231437683,241.537658691406,2.47756147384644,90.0992202758789,4.24283933639526,151.438430786133,2013,8,2013-08-01,2000
6,"Matraba",15.1607370376587,1096.7646484375,22.5465965270996,650.947326660156,10.2554559707642,445.817352294922,2013,8,2013-08-01,2000
1,"Al Masnaa",13.1052808761597,936.616149902344,19.3576583862305,932.468139648438,0.178039371967316,4.14797973632812,2014,8,2014-08-01,2000
2,"Al Aridah",6.3339958190918,246.851791381836,6.4356255531311,43.710090637207,6.31254577636719,203.141693115234,2014,8,2014-08-01,2000
3,"Al Abbudiyah",21.2146759033203,1533.60852050781,19.223352432251,784.447143554688,23.7957553863525,749.161437988281,2014,8,2014-08-01,2000
4,"Al Buqayaa",8.94490814208984,646.742736816406,10.4869775772095,434.809844970703,6.87178659439087,211.932876586914,2014,8,2014-08-01,2000
5,"Al Qaa",2.9007420539856,209.023986816406,2.25010275840759,81.8274383544922,3.56365585327148,127.19654083252,2014,8,2014-08-01,2000
6,"Matraba",14.3355293273926,1037.06713867188,19.0932788848877,551.245910644531,11.1756954193115,485.821319580078,2014,8,2014-08-01,2000
1,"Al Masnaa",23.9568748474121,1712.16442871094,34.6641311645508,1669.78857421875,1.81885492801666,42.3758697509766,2015,8,2015-08-01,2000
2,"Al Aridah",2.26059508323669,88.1010894775391,0.203144460916519,1.37973570823669,2.69483089447021,86.7213516235352,2015,8,2015-08-01,2000
3,"Al Abbudiyah",13.5178890228271,977.207885742188,8.93198299407959,364.487365722656,19.4619560241699,612.720520019531,2015,8,2015-08-01,2000
4,"Al Buqayaa",4.27148103713989,308.840454101562,5.24400663375854,217.426391601562,2.96404194831848,91.4140625,2015,8,2015-08-01,2000
5,"Al Qaa",4.13371801376343,297.870758056641,3.0530641078949,111.02799987793,5.23475933074951,186.842742919922,2015,8,2015-08-01,2000
6,"Matraba",12.0525426864624,871.910339355469,12.4773607254028,360.236389160156,11.7704019546509,511.673950195312,2015,8,2015-08-01,2000
1,"Al Masnaa",23.1577587127686,1655.052734375,33.4581604003906,1611.69641113281,1.86093902587891,43.3563499450684,2016,8,2016-08-01,2000
2,"Al Aridah",3.68329930305481,143.547470092773,3.08374810218811,20.9444923400879,3.80983781814575,122.602981567383,2016,8,2016-08-01,2000
3,"Al Abbudiyah",12.266360282898,886.734924316406,6.98415470123291,285.002349853516,19.1129455566406,601.732604980469,2016,8,2016-08-01,2000
4,"Al Buqayaa",5.0777416229248,367.135406494141,5.42598104476929,224.971389770508,4.6095757484436,142.164001464844,2016,8,2016-08-01,2000
5,"Al Qaa",6.04898929595947,435.882904052734,1.72267508506775,62.6469573974609,10.4569234848022,373.235931396484,2016,8,2016-08-01,2000
6,"Matraba",11.5432376861572,835.065979003906,12.3950233459473,357.859191894531,10.9775285720825,477.206756591797,2016,8,2016-08-01,2000
